3.163367707735828538e-01,1.084025419956151870e+00,4.286555482098567404e-01,3.426808136484518652e+00
3.594316518925410042e-01,1.000000000000000000e+00,4.897944261388754161e-01,2.782170114219571389e+00
3.594316518925410042e-01,1.013393453765530916e+00,4.884613598491092668e-01,2.819432981012213180e+00
2.637953204930251760e-01,1.033401999436390106e+00,3.845323769848132955e-01,3.917438707801920827e+00
3.293386776719057774e-01,1.062869329410452757e+00,4.568144839062148743e-01,3.227283648929039295e+00
3.426105896105959836e-01,1.057267575801346116e+00,4.508875851175469518e-01,3.085916220520253717e+00
3.338257026975037789e-01,1.033870827951388405e+00,4.670006115770985455e-01,3.097037824221194224e+00
2.759338738945092961e-01,1.054945823014435291e+00,3.807279590736089570e-01,3.823183461040907449e+00
2.698762900750022453e-01,1.039413437407579410e+00,4.038117703396480462e-01,3.851444071351034282e+00
3.588564110957112030e-01,1.037607031823908565e+00,4.884774804694572703e-01,2.891426764971928076e+00
1.708760664128119444e-01,1.029830305786150646e+00,3.192690180618581453e-01,6.026767395840146868e+00
3.611352066123228455e-01,9.929753269845127406e-01,4.897869452002838742e-01,2.749594359130063115e+00
3.043128574998650304e-01,1.062263935780886959e+00,4.839119681137467599e-01,3.490696858844875017e+00
2.978015377871914282e-01,9.934439390492684208e-01,4.220696815861963991e-01,3.335926155489439271e+00
2.698762900750022453e-01,1.040814474793360978e+00,4.040797266077549854e-01,3.856635477329648509e+00
2.773500981126145737e-01,1.046397892795456919e+00,4.237015705760514561e-01,3.772841257011490423e+00
3.288335261029102785e-01,1.066980387292208121e+00,4.961522375324467493e-01,3.244743320236424644e+00
2.412865062165553132e-01,1.050372612981165243e+00,3.528146434761083028e-01,4.353217382319974682e+00
2.890735821752001833e-01,1.046062994092908038e+00,4.446018585607888207e-01,3.618673786174330331e+00
3.148099416800426709e-01,1.053864764612431726e+00,4.272696605555345029e-01,3.347622247849872501e+00
2.968639190825024810e-01,1.039662866704632593e+00,4.246891154804318669e-01,3.502153006393802670e+00
3.679118318593457282e-01,1.005109895304659995e+00,5.111629350706605734e-01,2.731931425594700258e+00
2.698762900750022453e-01,1.027806479723097466e+00,4.038117703396480462e-01,3.808435633369112505e+00
3.238515480900027166e-01,1.031640767650288115e+00,4.490792869053674141e-01,3.185536007885876320e+00
3.332238103031603949e-01,1.019473316323987522e+00,4.678995927364243967e-01,3.059425181521365555e+00
3.279270225833778030e-01,1.037312922674499038e+00,4.589337587421165043e-01,3.163243195094587623e+00
3.559685546195782146e-01,9.963735148002856867e-01,5.213166126120809540e-01,2.799049247103034155e+00
3.588564110957112030e-01,9.862873039405894993e-01,5.245279362796476663e-01,2.748417677502590806e+00
3.206247638413087797e-01,1.075206661140940767e+00,4.806503497239478229e-01,3.353473537911462188e+00
3.338793342452713309e-01,1.075973844925782075e+00,4.758968492627186908e-01,3.222642836993799165e+00
3.022384602318662350e-01,1.047122579484224714e+00,4.378269745016353798e-01,3.464557682966326713e+00
3.735530855135003048e-01,1.062034381172959563e+00,4.918324347749875591e-01,2.843061461299527526e+00
3.585032638121087301e-01,1.008569836329690439e+00,4.527720079356053473e-01,2.813279370472568708e+00
3.299999919631262379e-01,9.866046692514551797e-01,4.553998971677281071e-01,2.989711191755716868e+00
3.156801850587938607e-01,1.007747763855398215e+00,4.665945862100374097e-01,3.192306047551607406e+00
3.648512189889138169e-01,1.049076390077017029e+00,5.009544032935384639e-01,2.875353940119064422e+00
3.541611843900480117e-01,9.928019629840173499e-01,5.189705933650160530e-01,2.803248935068546999e+00
3.338257026975037789e-01,9.569074820216519894e-01,4.674342645983589062e-01,2.866488332951264262e+00
3.512230975228944896e-01,9.620501194562977032e-01,5.092151703805642970e-01,2.739142517224643747e+00
3.499999999999999778e-01,9.684683962230045129e-01,5.062229751088830332e-01,2.767052560637155878e+00
3.183410061060032437e-01,1.007277114381113003e+00,4.733411463457947721e-01,3.164145036488649421e+00
3.215384537076614868e-01,1.046251075862021374e+00,4.363378739215682534e-01,3.253890985036766548e+00
3.109190031168374557e-01,1.040248426252675440e+00,4.527114062835098096e-01,3.345721605384698538e+00
3.369555695363168346e-01,9.973285793770928498e-01,5.217823030215319458e-01,2.959822212612519099e+00
2.988858988616142076e-01,1.005025758591222340e+00,4.461637245539632479e-01,3.362573351299368962e+00
2.127178149057585288e-01,1.003236657286649791e+00,3.764082379744754236e-01,4.716279441527353455e+00
2.790353127765223262e-01,9.941060390351872389e-01,4.381074680221074269e-01,3.562653160789583051e+00
3.073707795943033672e-01,1.015308872106734039e+00,4.541657443112145365e-01,3.303205572913708199e+00
2.995496418192631904e-01,9.941060390351872389e-01,4.366833967482003920e-01,3.318668762204672884e+00
3.082928281438345186e-01,9.715311514807305482e-01,4.594663310463046879e-01,3.151325826585434253e+00
3.513574044851636713e-01,1.007063066000018825e+00,5.061296868537331628e-01,2.866207039170403537e+00
3.080992208186738024e-01,9.805806756909202226e-01,4.586633799834516911e-01,3.182678206992361147e+00
3.548330973772872432e-01,1.014134976662219190e+00,4.778390705231000957e-01,2.858061956897749223e+00
2.906591794880898916e-01,9.997449955332756710e-01,4.178665924463085268e-01,3.439578262396634223e+00
3.450985189838954303e-01,1.043304255988968698e+00,4.566665576296340401e-01,3.023206993356167160e+00
2.790353127765223262e-01,1.050335434056154371e+00,4.381074680221074269e-01,3.764166705657651324e+00
3.050851079238759977e-01,9.862189093838533704e-01,4.450500499771038454e-01,3.232602587832415608e+00
2.987677026419589543e-01,9.518269458099164471e-01,4.360955503206509487e-01,3.185842838409407740e+00
2.346020104395659389e-01,1.000734304345674675e+00,3.943813537456310470e-01,4.265668066827868365e+00
3.165071603573201275e-01,1.022842557069133740e+00,4.738616500410248733e-01,3.231656926542823438e+00
3.532385144222195406e-01,1.037842238971056652e+00,4.824150350240722362e-01,2.938077804648852265e+00
2.248667915064938572e-01,9.658626184365528555e-01,4.033842806374921541e-01,4.295265708047691255e+00
3.234430160250560404e-01,9.856156889463447701e-01,4.863077384060059960e-01,3.047262238211358998e+00
3.114664738507397779e-01,9.464630166816282442e-01,4.584836763081792110e-01,3.038731600805260502e+00
3.073176886332739111e-01,1.020367797648414676e+00,4.551481602919484337e-01,3.320237771493955492e+00
3.075912095106095867e-01,1.000876424357533656e+00,4.464681591908855052e-01,3.253917515880800693e+00
3.066170774563419799e-01,1.028104645343572265e+00,4.144809113141268431e-01,3.353057350466593256e+00
3.412301388112747302e-01,9.619456151549510281e-01,4.470160101568516620e-01,2.819052322007750355e+00
3.008284187980934110e-01,9.983166995400258870e-01,4.055892825819061298e-01,3.318558477715048305e+00
3.472606173400162310e-01,1.061943632096176593e+00,5.044162503250365637e-01,3.058059506518663984e+00
3.264464495871042815e-01,9.776453781119127662e-01,4.563902004148782110e-01,2.994810877399516347e+00
2.711468534252277629e-01,9.821613329682147286e-01,4.174736301858577581e-01,3.622248683918651402e+00
2.783303992717976461e-01,9.815986509781937652e-01,3.934898264644955956e-01,3.526738917295320075e+00
2.848044119037388411e-01,1.020924758170388635e+00,4.230680009965100408e-01,3.584652187605335882e+00
3.074367160887880868e-01,1.002485598682400392e+00,4.573203885157471338e-01,3.260786842365572813e+00
2.645106241858108387e-01,9.523477789835136376e-01,4.135824768522542993e-01,3.600414092685054968e+00
3.406397734821957624e-01,9.833175302307152199e-01,4.467148470104202462e-01,2.886678558345478596e+00
