1.584766686853652518e-01,3.547349067665149236e-01,3.527010839522520813e-01,2.238404616333744546e+00
1.783074295134073339e-01,3.658351830537827643e-01,3.453359289777977459e-01,2.051710262730666479e+00
1.803124318469110643e-01,3.570416691943343324e-01,3.549650622068226680e-01,1.980127856616508808e+00
2.622436692068442765e-01,3.547925638017215832e-01,4.298759029621545547e-01,1.352911835297268883e+00
2.505153460482967831e-01,3.628866322039215331e-01,4.306894773839048396e-01,1.448560489120537698e+00
2.497231447320761299e-01,3.628866322039215331e-01,4.026924150209738040e-01,1.453155784151511698e+00
2.951508804898392846e-01,3.598963647682717482e-01,4.515578922722571220e-01,1.219364022126511626e+00
2.500000000000000000e-01,3.650621602719855141e-01,4.298420258386339565e-01,1.460248641087942056e+00
2.785926832124465125e-01,3.678986303482724152e-01,4.424081098302755088e-01,1.320560992866147254e+00
2.619784490655651665e-01,3.708624829892898100e-01,4.049968022841978765e-01,1.415622102932880155e+00
2.502423319823962045e-01,3.598963647682717482e-01,4.317697225595247268e-01,1.438191380000364505e+00
2.454456212862555498e-01,3.440489752309640603e-01,3.759462908011081961e-01,1.401731973982581314e+00
2.663356287244652565e-01,3.628041057193525654e-01,4.154553409217223714e-01,1.362206428996729501e+00
2.459193321031522272e-01,3.627145576232780888e-01,3.935252554008319414e-01,1.474933078750943594e+00
2.010291866329930455e-01,3.548265103592016523e-01,4.027477667842066511e-01,1.765049723884060562e+00
2.204837793132059243e-01,3.599046538841575438e-01,3.968468139214147428e-01,1.632340732752493029e+00
2.064892701087311377e-01,3.548265103592016523e-01,3.695759983625943046e-01,1.718377473911165021e+00
2.117832311711375648e-01,3.570511550315137450e-01,3.837536672677899774e-01,1.685927412935674052e+00
2.497231447320761299e-01,3.759768310140711445e-01,4.051748114296395697e-01,1.505574629125588260e+00
2.082780584007419833e-01,3.598158214370721919e-01,3.722768525006359686e-01,1.727574302352870239e+00
2.168254466991436646e-01,3.576268945537436905e-01,3.846127492655542213e-01,1.649376952742863223e+00
2.036273854276048900e-01,3.439169702477582469e-01,3.870418192645679323e-01,1.688952443825538996e+00
2.204837793132059243e-01,3.547458168810375123e-01,3.966778741571479472e-01,1.608942925352830899e+00
2.132862761408841623e-01,3.628041057193525654e-01,3.732948065048555808e-01,1.701019457434316484e+00
1.669193486852774688e-01,3.439939546847660123e-01,3.565983332630304758e-01,2.060839305893522155e+00
2.030475796225114926e-01,3.519107651449385754e-01,3.720226221467590189e-01,1.733144348724474648e+00
1.695250460461439623e-01,3.491206457237617800e-01,3.393020423949453246e-01,2.059404517894852571e+00
2.165061154507044727e-01,3.628866322039215331e-01,3.846050798809146354e-01,1.676103381414858706e+00
1.413528973630195917e-01,3.519107651449385754e-01,3.193953084741279480e-01,2.489590038194750221e+00
2.331131188894694783e-01,3.678986303482724152e-01,3.946718988965590147e-01,1.578197881358669674e+00
1.893439509930852360e-01,3.491975602767608544e-01,3.601441685642642332e-01,1.844249887283240463e+00
2.251175738224369394e-01,3.678986303482724152e-01,3.822832579591147195e-01,1.634251045360212595e+00
2.334097009457302141e-01,3.628866322039215331e-01,4.222347525922849898e-01,1.554719579921383987e+00
2.322048776319759755e-01,3.411902295140232799e-01,3.769397990153628419e-01,1.469349967982926497e+00
2.318985238131324456e-01,3.521831770797928529e-01,3.767661056240530493e-01,1.518695208959534915e+00
1.879220121099241525e-01,3.491206457237617800e-01,4.064339596994441250e-01,1.857795379072171738e+00
2.370462611409065445e-01,3.547458168810375123e-01,4.048910516007421800e-01,1.496525678884963462e+00
2.408073206538234867e-01,3.599852171001448053e-01,3.909546513677638613e-01,1.494909773186038127e+00
2.454813684844122934e-01,3.519107651449385754e-01,4.036159403732599849e-01,1.433553867316347485e+00
2.411140820690287623e-01,3.630726174909443271e-01,4.188785006648061415e-01,1.505812577910733419e+00
2.202006034541041657e-01,3.599046538841575438e-01,3.814378027301104090e-01,1.634439907241995948e+00
2.539365354515112361e-01,3.628866322039215331e-01,4.149472992445829012e-01,1.429044590053541786e+00
2.580110208767765201e-01,3.598963647682717482e-01,4.006080798203315307e-01,1.394887565443007293e+00
3.162715739779841106e-01,3.491206457237617800e-01,4.768629887905786457e-01,1.103863497223636969e+00
2.829798293487226224e-01,3.628866322039215331e-01,4.253865532522443926e-01,1.282376320033495665e+00
1.552810328031334342e-01,3.649817513686359205e-01,3.434471894659621993e-01,2.350459323846478821e+00
1.884915871669955723e-01,3.519107651449385754e-01,3.514144036861904241e-01,1.866983935114093551e+00
3.000646468433180725e-01,3.653207334317370436e-01,4.376772227199819398e-01,1.217473425393205799e+00
3.280295673922693500e-01,3.574503893639272012e-01,4.744394226249933899e-01,1.089689542944387579e+00
1.949533561841748364e-01,3.598011520403800456e-01,3.750105960381683867e-01,1.845575572961521527e+00
2.539092633995747028e-01,3.466876226407681894e-01,4.162119818474012134e-01,1.365399662851957574e+00
2.404873580284336287e-01,3.597123451398441807e-01,3.894668114097764033e-01,1.495764052168239822e+00
3.081621796519058987e-01,3.519107651449385754e-01,4.566071303721063734e-01,1.141966108697862303e+00
2.417048504728651070e-01,3.362086418864033699e-01,4.070130132096405062e-01,1.390988394435004105e+00
1.555504034143292968e-01,3.466876226407681894e-01,3.420274033365265365e-01,2.228779964763700328e+00
2.743909184105674526e-01,3.738744525983441203e-01,4.091618418561902559e-01,1.362561322233415861e+00
2.783521021321629929e-01,3.491206457237617800e-01,4.370128196898008799e-01,1.254241096257277421e+00
2.407937118472771587e-01,3.629665162285953817e-01,4.005462773979374114e-01,1.507375393834229582e+00
2.455014281080055150e-01,3.518095621939776318e-01,4.013927094294479359e-01,1.433024503789049664e+00
2.322283763627736031e-01,3.706217725835907473e-01,4.047106615973855570e-01,1.595936630950849366e+00
2.321582663197549190e-01,3.600674413222049175e-01,4.031797305450995905e-01,1.550956797834968537e+00
1.582586980743496130e-01,3.468672116839431330e-01,3.838937358543758616e-01,2.191773443763486817e+00
1.495803787461114920e-01,3.630726174909443271e-01,3.550764906484085714e-01,2.427274355998264799e+00
2.239693946971136052e-01,3.519107651449385754e-01,3.924476014715503336e-01,1.571244882010987665e+00
1.836661321303925676e-01,3.519107651449385754e-01,3.479221739639513644e-01,1.916035150645530205e+00
2.211768782103831765e-01,3.707541052827170724e-01,3.947947063431883619e-01,1.676278769655371592e+00
2.456237361380302076e-01,3.629665162285953817e-01,4.034715578658987223e-01,1.477733878392857969e+00
1.761497757554958410e-01,3.687708734492973206e-01,3.546789239591643383e-01,2.093507481730596087e+00
2.289878901154749902e-01,3.634134644538560832e-01,3.931477124163865189e-01,1.587042285382831430e+00
2.494586389932399173e-01,3.629665162285953817e-01,4.029231599176327228e-01,1.455016822401694387e+00
2.331227895532888839e-01,3.740281498532847526e-01,3.780539965514758127e-01,1.604425507132955397e+00
1.977558020980918763e-01,3.626980829246063132e-01,3.907366594289595207e-01,1.834070500468547138e+00
2.414046166044112318e-01,3.598011520403800456e-01,3.905452415803683519e-01,1.490448513791203577e+00
2.538915597850049388e-01,3.549166752543645442e-01,3.999176061957939177e-01,1.397906553313184475e+00
2.496685231363932334e-01,3.519895389609329905e-01,4.146618267015683701e-01,1.409827456577864568e+00
1.601907449874734324e-01,3.521831770797928529e-01,3.028382146630032579e-01,2.198523872944924573e+00
1.946021187635061100e-01,3.570511550315137450e-01,3.468664191572016220e-01,1.834775270177951612e+00
2.448849223899237926e-01,3.521831770797928529e-01,4.017285727763271197e-01,1.438157864692955146e+00
2.536103949217733966e-01,3.521831770797928529e-01,3.997319742381756913e-01,1.388678004260923249e+00
2.417048504728651070e-01,3.658351830537827643e-01,3.910331114874867620e-01,1.513561611767708870e+00
2.623917024186102065e-01,3.657798826055885244e-01,4.136306157907729264e-01,1.394022292755418668e+00
2.582976076769173956e-01,3.579037313088261896e-01,4.274391735923129820e-01,1.385625420722044199e+00
2.493825460625783696e-01,3.628041057193525654e-01,4.139734815824856473e-01,1.454809534378211699e+00
2.454672859766284798e-01,3.547458168810375123e-01,4.022446897666475674e-01,1.445185721875841711e+00
2.419219990211335380e-01,3.626980829246063132e-01,4.166443118993828909e-01,1.499235639553896604e+00
1.719262650652756685e-01,3.550204234118102264e-01,3.505406585820582954e-01,2.064957458809558499e+00
2.370430121682519653e-01,3.707541052827170724e-01,3.904218814023642792e-01,1.564079454995946694e+00
2.198559768449559748e-01,3.770888343612588400e-01,3.801709965785464718e-01,1.715162988846942405e+00
2.331197709037285681e-01,3.740281498532847526e-01,3.789703920500090972e-01,1.604446282712533645e+00
2.162282947894349217e-01,3.656420027456307453e-01,3.966021193798061062e-01,1.690999797698521601e+00
1.935833655081225790e-01,3.493994546124293832e-01,3.911495753838604150e-01,1.804904329952714326e+00
2.286218078111780794e-01,3.607253035910871763e-01,3.930477447520801526e-01,1.577825436010090510e+00
2.367418134447788203e-01,3.604462843638857050e-01,3.898076088685361040e-01,1.522529033292048917e+00
2.286218078111780794e-01,3.495032554726807961e-01,3.936610530585684109e-01,1.528739794417776521e+00
2.404038770445215967e-01,3.577974355458674038e-01,3.740405747105384204e-01,1.488318075168168386e+00
2.370462611409065445e-01,3.550204234118102264e-01,4.065925719089129031e-01,1.497684130106472056e+00
