2.735023429537044026e-01,1.526521965581034979e-01,4.595826887571459185e-01,5.581385333285531214e-01
2.817539675892080098e-01,1.413029826528825195e-01,4.455989036507028711e-01,5.015119533610246094e-01
2.782566775224838418e-01,1.552533592330649359e-01,4.453000767837697049e-01,5.579501653487545232e-01
2.592414574843501240e-01,1.430968116983193372e-01,4.296754186516437146e-01,5.519827464592842459e-01
2.753500602159894006e-01,1.365160864541787311e-01,4.376544244094088265e-01,4.957910172494355838e-01
2.588177962181369418e-01,1.370369136000380295e-01,4.207067435789370036e-01,5.294725308785973583e-01
2.596423295095413031e-01,1.593020508109443401e-01,4.060416595702552311e-01,6.135442210515613670e-01
2.892806792263117321e-01,1.445047784096654409e-01,4.388348524284898522e-01,4.995313852143427602e-01
2.433184488670666890e-01,1.658370332548498582e-01,3.818676785215684988e-01,6.815637450715970047e-01
2.522570909176096721e-01,1.639998932852374802e-01,3.927139055158303527e-01,6.501299633983407267e-01
2.644307186867619897e-01,3.332532596644036671e-01,4.270647917866162158e-01,1.260266815139458707e+00
3.024644649231428839e-01,5.270216802714176030e-01,4.493274294589557072e-01,1.742425115642379341e+00
3.156899364021947263e-01,4.344568975455464499e-01,4.818760261930853384e-01,1.376213960118261248e+00
2.942190022385964832e-01,3.792747572044584681e-01,4.644207712873279492e-01,1.289089944288799305e+00
3.009262580804341614e-01,4.287705404865911896e-01,4.584582785141634864e-01,1.424835915687974630e+00
2.944972469915997371e-01,4.199820227897346769e-01,4.369345745541478587e-01,1.426098298303325906e+00
3.203397380955569362e-01,4.009522033144342634e-01,4.902728663339037118e-01,1.251646785060524403e+00
3.700960528204969568e-01,4.061105422186669367e-01,5.431558847822978153e-01,1.097311195630712666e+00
3.151161560297401354e-01,4.045176710374064899e-01,4.851517995503963343e-01,1.283709715598424506e+00
3.367952463206508873e-01,4.111786528693603393e-01,5.143778871253162910e-01,1.220856462082875238e+00
3.113751449083601019e-01,4.111554722968873699e-01,5.083389241589024721e-01,1.320450520923541760e+00
2.915366152186807946e-01,4.085724771983956227e-01,4.551251611093976579e-01,1.401444813002053147e+00
3.058415520596388659e-01,4.198368748524647365e-01,4.799620911130859091e-01,1.372726733908925745e+00
3.286820267558045461e-01,4.047073099868060964e-01,4.724043387152702667e-01,1.231303439319135107e+00
3.122583431938673604e-01,4.036358787289164307e-01,5.080730945705764778e-01,1.292634408420968217e+00
2.679032964626080204e-01,4.365221606371991747e-01,4.380638817782535055e-01,1.629401976015348197e+00
3.223876609627524537e-01,4.712239782635091467e-01,4.667542527044878931e-01,1.461668777447263201e+00
2.931475601242363171e-01,4.589174314829065904e-01,4.393693052749080841e-01,1.565482691680656568e+00
3.090274613427176353e-01,3.437789198098004650e-01,4.783077938460729706e-01,1.112454272885938567e+00
2.916698606272908889e-01,3.498950791271278615e-01,4.773134275297039042e-01,1.199627134509587911e+00
3.023292063935346108e-01,3.730720281780694481e-01,4.690522168588422969e-01,1.233992681780306189e+00
1.864553259943717567e-01,3.446717798735484672e-01,3.882432092046365635e-01,1.848548857670885504e+00
2.456357192775357190e-01,3.512519805373968129e-01,4.000266854993512755e-01,1.429971103431129098e+00
1.796823239924086324e-01,3.663486827407270718e-01,3.607244487858132787e-01,2.038868791324208729e+00
2.940666735674904997e-01,3.872784134040209159e-01,4.826433599714042288e-01,1.316974850314473366e+00
3.311711602073044158e-01,4.242460423722067553e-01,5.297925200123021483e-01,1.281047667637000398e+00
2.383201750107455941e-01,4.198816238354354247e-01,4.961306224291648359e-01,1.761838349676033255e+00
2.025064200417912019e-01,4.191628674605556437e-01,4.091497311063331810e-01,2.069874463111110785e+00
2.781767073428910164e-01,4.386049241487663397e-01,4.482100446531680493e-01,1.576713335700409724e+00
2.455693716272984717e-01,4.494857296771829214e-01,4.315479178659847870e-01,1.830381886383490198e+00
1.683996807929224737e-01,4.396970142700673545e-01,3.949845420379837768e-01,2.611032349941051489e+00
3.211266191797134684e-01,4.421801850628046537e-01,4.962340171612089623e-01,1.376965217621356485e+00
2.812787773775514144e-01,3.991232291350939043e-01,4.467304696387280338e-01,1.418959627371259913e+00
2.732235896717198353e-01,2.835721219928573067e-01,4.364826195052720625e-01,1.037875691237243769e+00
3.046307916992587739e-01,3.729642528872939566e-01,4.863196689333445510e-01,1.224315673431647600e+00
2.980850046759136451e-01,4.740125602043545605e-01,4.907890634569656019e-01,1.590192571812574895e+00
2.919896676632202648e-01,5.045402423797901159e-01,4.628772651422725648e-01,1.727938685014446696e+00
3.034958447159929462e-01,4.930182338275725940e-01,4.770607950924981022e-01,1.624464526982015045e+00
2.612612612612612573e-01,2.991290417467686868e-01,4.339490338540526460e-01,1.144942194272114744e+00
2.845038697082580281e-01,4.887901496835669879e-01,4.518570412937307212e-01,1.718043941492931159e+00
3.727994846141287621e-01,5.180122720514864776e-01,5.418845427469919374e-01,1.389519818107211702e+00
3.188363365887510459e-01,5.067867782124844123e-01,4.782352091593901067e-01,1.589488775447072122e+00
3.496149298479557799e-01,4.999793401235372858e-01,5.107626247116043849e-01,1.430085781350852292e+00
3.546878997215885398e-01,5.113270038444779342e-01,5.253438928044442680e-01,1.441625170314078774e+00
3.616071428571428492e-01,4.977580282749469731e-01,5.138406694172626965e-01,1.376516028809730008e+00
2.500002348867957358e-01,5.207079590632248678e-01,4.144333821523346617e-01,2.082829879335953649e+00
3.365565535748089032e-01,5.023171724372129665e-01,4.942804765212167606e-01,1.492519361461666527e+00
3.496559941861176468e-01,4.955109430209848065e-01,5.118602999608091730e-01,1.417138419646912562e+00
3.199269219199803449e-01,5.046493146926163131e-01,4.971712062264789789e-01,1.577389335239622215e+00
3.527776749483015339e-01,5.046420614361835089e-01,5.336950227893719756e-01,1.430481850956518697e+00
